segment_id	spans	src	ref	merged_mt
196	12-13; 26-29; 40-47; 51-62; 65-66	He was reportedly aged in his 20s. In a statement, Bieber said "[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim."	报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”	报道称他年仅 20 多岁<v>，来自加拿大</v>。比伯发表声明表示：“虽然我<v>while</v>并不在场，也没有直接经历<v>this tragic accident</v>，但我仍为<v></v>他们祈祷<v>，并希望未来能参与更多慈善活动</v>。”
196	12-13; 26-29; 34-47; 51-62; 65-66	He was reportedly aged in his 20s. In a statement, Bieber said "[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim."	报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”	报道称他年仅 20 多岁<v>，来自加拿大</v>。比伯发表声明表示：“虽然我<v>while</v>并不在场，也<v>亲眼目睹了这场意外的发生</v>，但我仍为<v></v>他们祈祷<v>，并希望未来能参与更多慈善活动</v>。”
196	5-13; 26-29; 40-47; 51-62; 65-66	He was reportedly aged in his 20s. In a statement, Bieber said "[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim."	报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”	报道称他年<v>过半百</v>。比伯发表声明表示：“虽然我<v>while</v>并不在场，也没有直接经历<v>this tragic accident</v>，但我仍为<v></v>他们祈祷<v>，并希望未来能参与更多慈善活动</v>。”
196	4-13; 26-29; 40-47; 51-62; 65-66	He was reportedly aged in his 20s. In a statement, Bieber said "[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim."	报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”	报道称他<v></v>。比伯发表声明表示：“虽然我<v>while</v>并不在场，也没有直接经历<v>this tragic accident</v>，但我仍为<v></v>他们祈祷<v>，并希望未来能参与更多慈善活动</v>。”
196	5-13; 26-29; 34-47; 51-62; 65-66	He was reportedly aged in his 20s. In a statement, Bieber said "[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim."	报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”	报道称他年<v>过半百</v>。比伯发表声明表示：“虽然我<v>while</v>并不在场，也<v>亲眼目睹了这场意外的发生</v>，但我仍为<v></v>他们祈祷<v>，并希望未来能参与更多慈善活动</v>。”
196	4-13; 26-29; 34-47; 51-62; 65-66	He was reportedly aged in his 20s. In a statement, Bieber said "[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim."	报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”	报道称他<v></v>。比伯发表声明表示：“虽然我<v>while</v>并不在场，也<v>亲眼目睹了这场意外的发生</v>，但我仍为<v></v>他们祈祷<v>，并希望未来能参与更多慈善活动</v>。”
204	3-8; 12-18; 26-27; 40-47; 51-52	UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.	联合国维和人员在 2010 年地震后抵达海地，他们因疫情蔓延而受到指责。疫情是从部队营地附近开始扩散的。	联合国<v>peacekeepers</v>在 201<v>5 年飓风</v>后抵达海地，他们因<v>参加当地节日活动和</v>疫情蔓延而受到指责。疫情是从<v></v>开始扩散的<v>，并且影响了多个国家的经济</v>。
204	3-8; 8-19; 26-27; 40-47; 51-52	UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.	联合国维和人员在 2010 年地震后抵达海地，他们因疫情蔓延而受到指责。疫情是从部队营地附近开始扩散的。	联合国<v>peacekeepers</v>在<v></v>抵达海地，他们因<v>参加当地节日活动和</v>疫情蔓延而受到指责。疫情是从<v></v>开始扩散的<v>，并且影响了多个国家的经济</v>。
204	3-8; 12-18; 26-31; 40-47; 51-52	UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.	联合国维和人员在 2010 年地震后抵达海地，他们因疫情蔓延而受到指责。疫情是从部队营地附近开始扩散的。	联合国<v>peacekeepers</v>在 201<v>5 年飓风</v>后抵达海地，他们因<v>the spread of the disease</v>而受到指责。疫情是从<v></v>开始扩散的<v>，并且影响了多个国家的经济</v>。
204	3-8; 8-19; 26-31; 40-47; 51-52	UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.	联合国维和人员在 2010 年地震后抵达海地，他们因疫情蔓延而受到指责。疫情是从部队营地附近开始扩散的。	联合国<v>peacekeepers</v>在<v></v>抵达海地，他们因<v>the spread of the disease</v>而受到指责。疫情是从<v></v>开始扩散的<v>，并且影响了多个国家的经济</v>。
215	11-16; 18-19; 22-24; 28-31; 32-33	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得每季数千万美元的版税。
215	18-19; 22-24; 28-31; 32-33; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年离开了节目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得每季<v>象征性的纪念品</v>。
215	5-12; 18-19; 22-24; 28-31; 32-33	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得每季数千万美元的版税。
215	18-19; 22-24; 28-31; 32-33; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年离开了节目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得<v></v>的版税。
215	11-16; 18-19; 22-24; 32-33; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的头衔，并<v>在巴黎度假时</v>持续获得每季<v>象征性的纪念品</v>。
215	11-16; 18-19; 22-24; 32-33; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的头衔，并<v>在巴黎度假时</v>持续获得<v></v>的版税。
215	5-12; 18-19; 22-24; 32-33; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的头衔，并<v>在巴黎度假时</v>持续获得每季<v>象征性的纪念品</v>。
215	5-12; 18-19; 22-24; 32-33; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的头衔，并<v>在巴黎度假时</v>持续获得<v></v>的版税。
215	11-16; 18-19; 28-31; 32-33; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但<v>在2000年他短暂回归，</v>他保留了执行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得每季<v>象征性的纪念品</v>。
215	11-16; 18-19; 28-31; 32-33; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但<v>在2000年他短暂回归，</v>他保留了执行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得<v></v>的版税。
215	5-12; 18-19; 28-31; 32-33; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但<v>在2000年他短暂回归，</v>他保留了执行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得每季<v>象征性的纪念品</v>。
215	5-12; 18-19; 28-31; 32-33; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但<v>在2000年他短暂回归，</v>他保留了执行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得<v></v>的版税。
215	11-16; 18-19; 22-24; 28-31; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的<v>title</v>，并持续获得每季<v>象征性的纪念品</v>。
215	11-16; 18-19; 22-24; 28-31; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的<v>title</v>，并持续获得<v></v>的版税。
215	5-12; 18-19; 22-24; 28-31; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的<v>title</v>，并持续获得每季<v>象征性的纪念品</v>。
215	5-12; 18-19; 22-24; 28-31; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但<v>在2000年他短暂回归，</v>他保留了<v>executive</v>行制片人的<v>title</v>，并持续获得<v></v>的版税。
215	11-16; 22-24; 28-31; 32-33; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但他保留了<v>executive</v>行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得每季<v>象征性的纪念品</v>。
215	11-16; 22-24; 28-31; 32-33; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 1993 年<v>加入了新项</v>目，但他保留了<v>executive</v>行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得<v></v>的版税。
215	5-12; 22-24; 28-31; 32-33; 38-47	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但他保留了<v>executive</v>行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得每季<v>象征性的纪念品</v>。
215	5-12; 22-24; 28-31; 32-33; 36-44	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。	尽管他在 <v></v>离开了节目，但他保留了<v>executive</v>行制片人的<v>title</v>，并<v>在巴黎度假时</v>持续获得<v></v>的版税。
237	7-13; 15-26; 26-27; 31-32; 35-41	Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.	该控制器类似于电视遥控器，使用放置在用户电视机附近的两个传感器来对其在三维空间中的位置进行三角测量。	该控制器类似于<v>television remote</v>，使用<v>安装在用户房间角落</v>的<v>智能音箱和的</v>两个传感器<v>和一个额外的设备</v>来对其在<v>二维平面上</v>的位置进行三角测量。
237	7-13; 15-26; 26-27; 31-32; 34-44	Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.	该控制器类似于电视遥控器，使用放置在用户电视机附近的两个传感器来对其在三维空间中的位置进行三角测量。	该控制器类似于<v>television remote</v>，使用<v>安装在用户房间角落</v>的<v>智能音箱和的</v>两个传感器<v>和一个额外的设备</v>来对其<v></v>进行三角测量。
237	7-13; 13-19; 26-27; 31-32; 35-41	Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.	该控制器类似于电视遥控器，使用放置在用户电视机附近的两个传感器来对其在三维空间中的位置进行三角测量。	该控制器类似于<v>television remote</v>，<v></v>用户电视机附近的<v>智能音箱和的</v>两个传感器<v>和一个额外的设备</v>来对其在<v>二维平面上</v>的位置进行三角测量。
237	7-13; 13-19; 26-27; 31-32; 34-44	Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.	该控制器类似于电视遥控器，使用放置在用户电视机附近的两个传感器来对其在三维空间中的位置进行三角测量。	该控制器类似于<v>television remote</v>，<v></v>用户电视机附近的<v>智能音箱和的</v>两个传感器<v>和一个额外的设备</v>来对其<v></v>进行三角测量。
247	22-28; 34-35; 43-45; 45-52; 74-75	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。	表演开始五分钟后，刮起了风，约一分钟后，风速<v>缓慢增加到 2</v>0 公里/小时<v>，突然出现了一道彩虹</v>……紧接着又下起了<v>rain</v>，<v>so hard and so large</v>，像针扎一样拍打在皮肤上，随后天上下起了冰雹，<v>气温骤降到冰点，</v>惊慌失措的人群尖叫着四散奔逃。
247	34-35; 43-45; 45-52; 67-74; 74-75	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时<v>，突然出现了一道彩虹</v>……紧接着又下起了<v>rain</v>，<v>so hard and so large</v>，像针扎一样拍打在皮肤上，随后天<v>空突然放晴</v>，<v>气温骤降到冰点，</v>惊慌失措的人群尖叫着四散奔逃。
247	22-28; 34-35; 43-45; 67-74; 74-75	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。	表演开始五分钟后，刮起了风，约一分钟后，风速<v>缓慢增加到 2</v>0 公里/小时<v>，突然出现了一道彩虹</v>……紧接着又下起了<v>rain</v>，雨势如此之大，像针扎一样拍打在皮肤上，随后天<v>空突然放晴</v>，<v>气温骤降到冰点，</v>惊慌失措的人群尖叫着四散奔逃。
247	22-28; 34-35; 45-52; 67-74; 74-75	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。	表演开始五分钟后，刮起了风，约一分钟后，风速<v>缓慢增加到 2</v>0 公里/小时<v>，突然出现了一道彩虹</v>……紧接着又下起了雨，<v>so hard and so large</v>，像针扎一样拍打在皮肤上，随后天<v>空突然放晴</v>，<v>气温骤降到冰点，</v>惊慌失措的人群尖叫着四散奔逃。
247	22-28; 34-35; 43-45; 45-52; 67-74	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。	表演开始五分钟后，刮起了风，约一分钟后，风速<v>缓慢增加到 2</v>0 公里/小时<v>，突然出现了一道彩虹</v>……紧接着又下起了<v>rain</v>，<v>so hard and so large</v>，像针扎一样拍打在皮肤上，随后天<v>空突然放晴</v>，惊慌失措的人群尖叫着四散奔逃。
247	22-28; 34-35; 43-45; 45-52; 64-75	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。	表演开始五分钟后，刮起了风，约一分钟后，风速<v>缓慢增加到 2</v>0 公里/小时<v>，突然出现了一道彩虹</v>……紧接着又下起了<v>rain</v>，<v>so hard and so large</v>，像针扎一样拍打在皮肤上，<v></v>惊慌失措的人群尖叫着四散奔逃。
247	22-28; 43-45; 45-52; 67-74; 74-75	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。	表演开始五分钟后，刮起了风，约一分钟后，风速<v>缓慢增加到 2</v>0 公里/小时……紧接着又下起了<v>rain</v>，<v>so hard and so large</v>，像针扎一样拍打在皮肤上，随后天<v>空突然放晴</v>，<v>气温骤降到冰点，</v>惊慌失措的人群尖叫着四散奔逃。
247	20-35; 43-45; 45-52; 67-74; 74-75	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。	表演开始五分钟后，刮起了风，约一分钟后，<v></v>……紧接着又下起了<v>rain</v>，<v>so hard and so large</v>，像针扎一样拍打在皮肤上，随后天<v>空突然放晴</v>，<v>气温骤降到冰点，</v>惊慌失措的人群尖叫着四散奔逃。
265	11-14; 26-29; 29-30; 49-59; 60-61	The bill requires violent video games sold in the state of California to be labeled with a decal reading "18" and makes their sale to a minor punishable by a fine of $1000 per offense.	该法案规定在加州销售的暴力电子游戏必须贴上“18”的标签，销售商每违法销售给未成年人一次就会被处以 1000 美元的罚款。	该法案规定在加州销售的<v>教育类</v>电子游戏必须贴上“18”的<v>decal</v>，<v>并且在每个游戏封面上印刷警告信息，</v>销售商每违法销售给未成年人一次就会被处以<v></v>罚款<v>，并且可能会被要求参加社区服务</v>。
265	11-18; 26-29; 29-30; 49-59; 60-61	The bill requires violent video games sold in the state of California to be labeled with a decal reading "18" and makes their sale to a minor punishable by a fine of $1000 per offense.	该法案规定在加州销售的暴力电子游戏必须贴上“18”的标签，销售商每违法销售给未成年人一次就会被处以 1000 美元的罚款。	该法案规定在加州销售的<v></v>必须贴上“18”的<v>decal</v>，<v>并且在每个游戏封面上印刷警告信息，</v>销售商每违法销售给未成年人一次就会被处以<v></v>罚款<v>，并且可能会被要求参加社区服务</v>。
265	11-14; 26-29; 29-32; 49-59; 60-61	The bill requires violent video games sold in the state of California to be labeled with a decal reading "18" and makes their sale to a minor punishable by a fine of $1000 per offense.	该法案规定在加州销售的暴力电子游戏必须贴上“18”的标签，销售商每违法销售给未成年人一次就会被处以 1000 美元的罚款。	该法案规定在加州销售的<v>教育类</v>电子游戏必须贴上“18”的<v>decal</v>，<v>sale</v>商每违法销售给未成年人一次就会被处以<v></v>罚款<v>，并且可能会被要求参加社区服务</v>。
265	11-18; 26-29; 29-32; 49-59; 60-61	The bill requires violent video games sold in the state of California to be labeled with a decal reading "18" and makes their sale to a minor punishable by a fine of $1000 per offense.	该法案规定在加州销售的暴力电子游戏必须贴上“18”的标签，销售商每违法销售给未成年人一次就会被处以 1000 美元的罚款。	该法案规定在加州销售的<v></v>必须贴上“18”的<v>decal</v>，<v>sale</v>商每违法销售给未成年人一次就会被处以<v></v>罚款<v>，并且可能会被要求参加社区服务</v>。
274	8-13; 21-25; 30-31; 48-53; 60-61	Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.	她的第一个项目是障碍滑雪，并在第一回合以“未完成”的成绩结束比赛。该比赛 116 名参赛者中有 36 人取得了相同的成绩。	她的第一个项目是<v>花样滑冰</v>，并在第一回合以“<v>Did Not Finish</v>”的成绩结束<v>，尽管天气晴朗</v>比赛。该比赛 116 名参赛者中有 <v></v>取得了相同的成绩<v>，其中包括一些来自不同国家的运动员</v>。
274	8-13; 21-25; 30-31; 48-53; 60-61	Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.	她的第一个项目是障碍滑雪，并在第一回合以“未完成”的成绩结束比赛。该比赛 116 名参赛者中有 36 人取得了相同的成绩。	她的第一个项目是<v>花样滑冰</v>，并在第一回合以“<v>Did Not Finish</v>”的成绩结束<v>，尽管天气晴朗</v>比赛。该比赛 116 名参赛者中有 <v></v>取得了相同的成绩<v>，其中包括一些来自不同国家的运动员</v>。
274	8-13; 21-25; 30-33; 48-53; 60-61	Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.	她的第一个项目是障碍滑雪，并在第一回合以“未完成”的成绩结束比赛。该比赛 116 名参赛者中有 36 人取得了相同的成绩。	她的第一个项目是<v>花样滑冰</v>，并在第一回合以“<v>Did Not Finish</v>”的成绩结束<v>race</v>。该比赛 116 名参赛者中有 <v></v>取得了相同的成绩<v>，其中包括一些来自不同国家的运动员</v>。
274	8-13; 21-25; 30-33; 48-53; 60-61	Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.	她的第一个项目是障碍滑雪，并在第一回合以“未完成”的成绩结束比赛。该比赛 116 名参赛者中有 36 人取得了相同的成绩。	她的第一个项目是<v>花样滑冰</v>，并在第一回合以“<v>Did Not Finish</v>”的成绩结束<v>race</v>。该比赛 116 名参赛者中有 <v></v>取得了相同的成绩<v>，其中包括一些来自不同国家的运动员</v>。
288	2-10; 16-17; 20-25; 26-29; 33-34	This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.	这在英国的其他地方是常见做法，但苏格兰的司法制度有所不同，法院认为公布照片可能会造成潜在的危害。	这在<v></v>是常见做法，但<v>在伦敦和其他城市，</v>苏格兰的<v>justice</v>有所<v>differently</v>，法院认为<v>在夏天</v>公布照片可能会造成潜在的危害。
288	2-10; 16-17; 20-25; 26-29; 33-34	This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.	这在英国的其他地方是常见做法，但苏格兰的司法制度有所不同，法院认为公布照片可能会造成潜在的危害。	这在<v></v>是常见做法，但<v>在伦敦和其他城市，</v>苏格兰的<v>justice</v>有所<v>differently</v>，法院认为<v>在夏天</v>公布照片可能会造成潜在的危害。
288	2-10; 16-17; 20-25; 26-29; 30-48	This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.	这在英国的其他地方是常见做法，但苏格兰的司法制度有所不同，法院认为公布照片可能会造成潜在的危害。	这在<v></v>是常见做法，但<v>在伦敦和其他城市，</v>苏格兰的<v>justice</v>有所<v>differently</v>，法<v>庭认为分享图像可能会带来积极的影响</v>。
288	2-10; 16-17; 20-25; 26-29; 29-34	This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.	这在英国的其他地方是常见做法，但苏格兰的司法制度有所不同，法院认为公布照片可能会造成潜在的危害。	这在<v></v>是常见做法，但<v>在伦敦和其他城市，</v>苏格兰的<v>justice</v>有所<v>differently</v>，<v></v>公布照片可能会造成潜在的危害。
288	2-10; 16-17; 20-25; 26-29; 30-48	This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.	这在英国的其他地方是常见做法，但苏格兰的司法制度有所不同，法院认为公布照片可能会造成潜在的危害。	这在<v></v>是常见做法，但<v>在伦敦和其他城市，</v>苏格兰的<v>justice</v>有所<v>differently</v>，法<v>庭认为分享图像可能会带来积极的影响</v>。
288	2-10; 16-17; 20-25; 26-29; 29-34	This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.	这在英国的其他地方是常见做法，但苏格兰的司法制度有所不同，法院认为公布照片可能会造成潜在的危害。	这在<v></v>是常见做法，但<v>在伦敦和其他城市，</v>苏格兰的<v>justice</v>有所<v>differently</v>，<v></v>公布照片可能会造成潜在的危害。
